id;address;categories;city;country;keys;menus.amountMax;menus.amountMin;menus.currency;menus.description;menus.name;name;review_overall;priceRangeCurrency;priceRangeMin;priceRangeMax;province
AVwc16D3_7pvs4fzziP1;111 Lawrence Rd;Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant;Lawrence Township;US;us/lawrenceville/lawrencetownship/111lawrencerd/1913172165;19.95;19.95;USD;;Chicken Wing Pizza;Nino's Trattoria & Pizzeria;3.5;;;;Lawrenceville
AVwc16D3_7pvs4fzziP1;111 Lawrence Rd;Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant;Lawrence Township;US;us/lawrenceville/lawrencetownship/111lawrencerd/1913172165;19.95;19.95;USD;Hot sauce, celery, grilled chicken and bleu cheese.;Chicken Wing Pizza;Nino's Trattoria & Pizzeria;4;;;;Lawrenceville
AVwc16D3_7pvs4fzziP1;111 Lawrence Rd;Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant;Lawrence Township;US;us/lawrenceville/lawrencetownship/111lawrencerd/1913172165;15.95;15.95;USD;;Margherita Pizza;Nino's Trattoria & Pizzeria;4.5;;;;Lawrenceville
AVwc16D3_7pvs4fzziP1;111 Lawrence Rd;Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant;Lawrence Township;US;us/lawrenceville/lawrencetownship/111lawrencerd/1913172165;15.95;15.95;USD;Brooklyn style. Square thick pan pizza.;Margherita Pizza;Nino's Trattoria & Pizzeria;4;;;;Lawrenceville
AVwc16D3_7pvs4fzziP1;111 Lawrence Rd;Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant;Lawrence Township;US;us/lawrenceville/lawrencetownship/111lawrencerd/1913172165;15.95;15.95;USD;;Old Fashion Pizza;Nino's Trattoria & Pizzeria;4;;;;Lawrenceville
AVwc16D3_7pvs4fzziP1;111 Lawrence Rd;Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant;Lawrence Township;US;us/lawrenceville/lawrencetownship/111lawrencerd/1913172165;15.95;15.95;USD;No cheese on it. Square thick pan pizza.;Old Fashion Pizza;Nino's Trattoria & Pizzeria;3.5;;;;Lawrenceville
AVwc16D3_7pvs4fzziP1;111 Lawrence Rd;Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant;Lawrence Township;US;us/lawrenceville/lawrencetownship/111lawrencerd/1913172165;12.95;12.95;USD;;Old Fashion Tomato Pizza;Nino's Trattoria & Pizzeria;4;;;;Lawrenceville
AVwc16D3_7pvs4fzziP1;111 Lawrence Rd;Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant;Lawrence Township;US;us/lawrenceville/lawrencetownship/111lawrencerd/1913172165;12.95;12.95;USD;No cheese.;Old Fashion Tomato Pizza;Nino's Trattoria & Pizzeria;4;;;;Lawrenceville
AVwc16D3_7pvs4fzziP1;111 Lawrence Rd;Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant;Lawrence Township;US;us/lawrenceville/lawrencetownship/111lawrencerd/1913172165;4.25;4.25;USD;;Pizza Fries;Nino's Trattoria & Pizzeria;3.5;;;;Lawrenceville
AVwc16D3_7pvs4fzziP1;111 Lawrence Rd;Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant;Lawrence Township;US;us/lawrenceville/lawrencetownship/111lawrencerd/1913172165;7.25;7.25;USD;;Pizza Steak Sub;Nino's Trattoria & Pizzeria;3.5;;;;Lawrenceville
AVwc16D3_7pvs4fzziP1;111 Lawrence Rd;Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant;Lawrence Township;US;us/lawrenceville/lawrencetownship/111lawrencerd/1913172165;19.95;19.95;USD;;Rancher Pizza;Nino's Trattoria & Pizzeria;4;;;;Lawrenceville
AVwc16D3_7pvs4fzziP1;111 Lawrence Rd;Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant;Lawrence Township;US;us/lawrenceville/lawrencetownship/111lawrencerd/1913172165;19.95;19.95;USD;Bacon, chicken, green peppers, chopped tomatoes and cheddar cheese.;Rancher Pizza;Nino's Trattoria & Pizzeria;4;;;;Lawrenceville
AVwc16D3_7pvs4fzziP1;111 Lawrence Rd;Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant;Lawrence Township;US;us/lawrenceville/lawrencetownship/111lawrencerd/1913172165;15.95;15.95;USD;;Sicilian Pizza;Nino's Trattoria & Pizzeria;4.5;;;;Lawrenceville
AVwc16D3_7pvs4fzziP1;111 Lawrence Rd;Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant;Lawrence Township;US;us/lawrenceville/lawrencetownship/111lawrencerd/1913172165;15.95;15.95;USD;Classic cheese or create your own square thick pan sicilian pizza.;Sicilian Pizza;Nino's Trattoria & Pizzeria;3;;;;Lawrenceville
AVwc16D3_7pvs4fzziP1;111 Lawrence Rd;Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant;Lawrence Township;US;us/lawrenceville/lawrencetownship/111lawrencerd/1913172165;19.95;19.95;USD;;Taco Pizza;Nino's Trattoria & Pizzeria;3.5;;;;Lawrenceville
AVwc16D3_7pvs4fzziP1;111 Lawrence Rd;Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant;Lawrence Township;US;us/lawrenceville/lawrencetownship/111lawrencerd/1913172165;19.95;19.95;USD;Lettuce, tomatoes, ground beef and cheddar cheese.;Taco Pizza;Nino's Trattoria & Pizzeria;4;;;;Lawrenceville
AVwc16D3_7pvs4fzziP1;111 Lawrence Rd;Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant;Lawrence Township;US;us/lawrenceville/lawrencetownship/111lawrencerd/1913172165;14.95;14.95;USD;;Trenton Tomato Pizza;Nino's Trattoria & Pizzeria;4.5;;;;Lawrenceville
AVwc16D3_7pvs4fzziP1;111 Lawrence Rd;Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant;Lawrence Township;US;us/lawrenceville/lawrencetownship/111lawrencerd/1913172165;14.95;14.95;USD;Cheese on bottom, plum tomatoes on top.;Trenton Tomato Pizza;Nino's Trattoria & Pizzeria;4;;;;Lawrenceville
AVwc16D3_7pvs4fzziP1;111 Lawrence Rd;Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant;Lawrence Township;US;us/lawrenceville/lawrencetownship/111lawrencerd/1913172165;11.95;11.95;USD;;White Pizza;Nino's Trattoria & Pizzeria;4.5;;;;Lawrenceville
AVwc16D3_7pvs4fzziP1;111 Lawrence Rd;Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant;Lawrence Township;US;us/lawrenceville/lawrencetownship/111lawrencerd/1913172165;11.95;11.95;USD;Classic cheese or create your own pizza.;White Pizza;Nino's Trattoria & Pizzeria;3.5;;;;Lawrenceville
AVwc1bNU_7pvs4fzzdxk;44 N Brentwood;Restaurant;Saint Louis;US;us/mo/saintlouis/44nbrentwood/1443842812;5;5;USD;;Cheese Pizza;Oceano Bistro - Clayton;4;USD;0;30;MO
AVwc1hsuByjofQCxiucq;2901 Watson Blvd;Italian Restaurant, Pizza Place, and Bar,catering companies;Endicott;US;us/crestviewheights/endicott/2901watsonblvd/-1071152417;9.5;9.5;USD;;Pizza;Brothers 2;4.5;USD;25;40;Crestview Heights
AVwc1hsuByjofQCxiucq;2901 Watson Blvd;Italian Restaurant, Pizza Place, and Bar,catering companies;Endicott;US;us/crestviewheights/endicott/2901watsonblvd/-1071152417;;;;;Pizza Skins;Brothers 2;4;USD;25;40;Crestview Heights
AVwc1Kgv_7pvs4fzzbFW;100 Charlton Rd;American Restaurant, Pizza Place, and Gluten-free Restaurant,American Restaurant,Pizza Place,Gluten-free Restaurant;Sturbridge;US;us/ma/sturbridge/100charltonrd/1825321137;5.99;5.99;USD;;Half Pizzas;Uno Pizzeria & Grill - Sturbridge;4.5;USD;25;40;MA
AVwc1Kgv_7pvs4fzzbFW;100 Charlton Rd;American Restaurant, Pizza Place, and Gluten-free Restaurant,American Restaurant,Pizza Place,Gluten-free Restaurant;Sturbridge;US;us/ma/sturbridge/100charltonrd/1825321137;;;;;M.y.o.p Make Your Own Pizza;Uno Pizzeria & Grill - Sturbridge;4;USD;25;40;MA
AVwc1Kgv_7pvs4fzzbFW;100 Charlton Rd;American Restaurant, Pizza Place, and Gluten-free Restaurant,American Restaurant,Pizza Place,Gluten-free Restaurant;Sturbridge;US;us/ma/sturbridge/100charltonrd/1825321137;;;;;Make Your Own Pizza;Uno Pizzeria & Grill - Sturbridge;4.5;USD;25;40;MA
AVwc1Kgv_7pvs4fzzbFW;100 Charlton Rd;American Restaurant, Pizza Place, and Gluten-free Restaurant,American Restaurant,Pizza Place,Gluten-free Restaurant;Sturbridge;US;us/ma/sturbridge/100charltonrd/1825321137;2.99;2.99;USD;;Mini Cheese and Tomato Deep Dish Pizza;Uno Pizzeria & Grill - Sturbridge;4;USD;25;40;MA
AVwc1Kgv_7pvs4fzzbFW;100 Charlton Rd;American Restaurant, Pizza Place, and Gluten-free Restaurant,American Restaurant,Pizza Place,Gluten-free Restaurant;Sturbridge;US;us/ma/sturbridge/100charltonrd/1825321137;2.99;2.99;USD;;Mini Cheese or Pepperoni Thin Crust Pizza;Uno Pizzeria & Grill - Sturbridge;3.5;USD;25;40;MA
AVwc1Kgv_7pvs4fzzbFW;100 Charlton Rd;American Restaurant, Pizza Place, and Gluten-free Restaurant,American Restaurant,Pizza Place,Gluten-free Restaurant;Sturbridge;US;us/ma/sturbridge/100charltonrd/1825321137;8.99;8.99;USD;;Pizza of The Day;Uno Pizzeria & Grill - Sturbridge;4.5;USD;25;40;MA
AVwc1Kgv_7pvs4fzzbFW;100 Charlton Rd;American Restaurant, Pizza Place, and Gluten-free Restaurant,American Restaurant,Pizza Place,Gluten-free Restaurant;Sturbridge;US;us/ma/sturbridge/100charltonrd/1825321137;2.99;2.99;USD;Deep dish crust filled with red bliss mashed potatoes. topped with bacon, cheddar and sour cream;Pizza Skins;Uno Pizzeria & Grill - Sturbridge;5;USD;25;40;MA
AVwc1Kgv_7pvs4fzzbFW;100 Charlton Rd;American Restaurant, Pizza Place, and Gluten-free Restaurant,American Restaurant,Pizza Place,Gluten-free Restaurant;Sturbridge;US;us/ma/sturbridge/100charltonrd/1825321137;;;;Cheese or pepperoni;Thin Crust or Deep Dish Pizza;Uno Pizzeria & Grill - Sturbridge;4;USD;25;40;MA
AVwc1RaoByjofQCxirt7;401 E Whitestone Blvd;Pizza Place;Cedar Park;US;us/tx/cedarpark/401ewhitestoneblvd/1045531984;5.99;5.99;USD;;Cheese Pizza;Doubledave's Pizzaworks;4;USD;0;25;TX
AVwc1RaoByjofQCxirt7;401 E Whitestone Blvd;Pizza Place;Cedar Park;US;us/tx/cedarpark/401ewhitestoneblvd/1045531984;3.99;3.99;USD;;Chocolate Chip Pizza;Doubledave's Pizzaworks;3;USD;0;25;TX
AVwc1VcqIN2L1WUfpZes;2631 Mcingvale Rd;Food and Beverage,Restaurant;Hernando;US;us/ms/hernando/2631mcingvalerd/-1257054299;7;7;USD;;Byo Pizza;Buon Cibo;3;USD;0;25;MS
AVwc1VcqIN2L1WUfpZes;2631 Mcingvale Rd;Food and Beverage,Restaurant;Hernando;US;us/ms/hernando/2631mcingvalerd/-1257054299;4.75;4.75;USD;;Cheese Pizza;Buon Cibo;4.5;USD;0;25;MS
AVwc1VcqIN2L1WUfpZes;2631 Mcingvale Rd;Food and Beverage,Restaurant;Hernando;US;us/ms/hernando/2631mcingvalerd/-1257054299;4.75;4.75;USD;;Pepperoni Pizza;Buon Cibo;4.5;USD;0;25;MS
AVwc25M7IN2L1WUfpqEk;1876 Black Rock Tpke;Pizza Place,Italian Restaurants,Pizza,Mediterranean Restaurants,Restaurants;Fairfield;US;us/ct/fairfield/1876blackrocktpke/-1673663891;7.99;7.99;USD;;Cheese Pizza;Tomato & Basil;4;;;;CT
AVwc25M7IN2L1WUfpqEk;1876 Black Rock Tpke;Pizza Place,Italian Restaurants,Pizza,Mediterranean Restaurants,Restaurants;Fairfield;US;us/ct/fairfield/1876blackrocktpke/-1673663891;10.99;10.99;USD;Breaded eggplant, ricotta cheese, basil, tomato sauce and fresh mozzarella;Rollatini Pizza;Tomato & Basil;4;;;;CT
AVwc27HDkufWRAb5zwY7;1310 N W 23rd Ave;Video Rental & Sales,Video Games,DVD Sales & Service;Gainesville;US;us/fl/gainesville/1310nw23rdave/1315248238;4.25;4.25;USD;;Pizza Sub;Blockbuster;4;;;;FL
AVwc27NXIN2L1WUfpqbZ;7801 S Main St;Taverns,Bars,Caterers,Bar & Grills,Family Style Restaurants,Restaurants,Bars & Clubs,Bars & Pubs,Catering,Beer Taverns & Pubs;Pine Plains;US;us/mountross/pineplains/7801smainst/383624966;;;;priced accordingly;Pizza of The Day;Stissing House;4.5;USD;31;50;Mount Ross
AVwc2gQxIN2L1WUfpl0w;901 Loveland Madeira Rd;Pizza Place;Loveland;US;us/murdock/loveland/901lovelandmadeirard/324000305;4.39;4.39;USD;;Kids Size Pizza;Larosa's Pizzeria;4;;;;Murdock
AVwc2kmvByjofQCxi5bi;1657 Richmond Rd;Restaurant;Staten Island;US;us/ny/statenisland/1657richmondrd/-1070549567;;;;;Brick Oven Pizza Al Metro;Mario's - Staten Island;4.5;USD;31;50;NY
AVwc2kmvByjofQCxi5bi;1657 Richmond Rd;Restaurant;Staten Island;US;us/ny/statenisland/1657richmondrd/-1070549567;;;;;Fried Pizza;Mario's - Staten Island;5;USD;31;50;NY
AVwc2kmvByjofQCxi5bi;1657 Richmond Rd;Restaurant;Staten Island;US;us/ny/statenisland/1657richmondrd/-1070549567;;;;;Pork Tenderloin Pizzaiola;Mario's - Staten Island;3.5;USD;31;50;NY
AVwc2m9xByjofQCxi539;8680 Pineview Ln N;Sports Bar, Bar, and American Restaurant;Osseo;US;us/hassan/osseo/8680pineviewlnn/-527476914;;;;;Cheese Pizza;The Lookout Catering;4;USD;25;40;Hassan
AVwc2m9xByjofQCxi539;8680 Pineview Ln N;Sports Bar, Bar, and American Restaurant;Osseo;US;us/hassan/osseo/8680pineviewlnn/-527476914;;;;;Pepperoni Pizza;The Lookout Catering;4.5;USD;25;40;Hassan
AVwc2pwhIN2L1WUfpnhr;14004 E Indiana Ave;Pizza Place,Restaurant,American Restaurant;Spokane;US;us/cityofspokanevalley/spokane/14004eindianaave/326673297;10.75;10.75;USD;;Eggscellent Pizza (white);Boston's Restaurant & Sports Bar;4.5;USD;0;25;City Of Spokane Valley
AVwc2Tg1kufWRAb5zp-U;555 Soquel Ave;Caterers,Restaurants,Take Out Restaurants,Italian Restaurants,Fast Food Restaurants,Mediterranean Restaurants,Seafood Restaurants,Italian Restaurant;Santa Cruz;US;us/ca/santacruz/555soquelave/608951304;5.99;5.99;USD;;Mini Pizza;Ristorante Italiano;3;USD;25;40;CA
AVwc34__kufWRAb5z7Y4;11981 S Strang Line Rd;Italian Restaurant;Olathe;US;us/ks/olathe/11981sstranglinerd/1448400452;8.79;8.79;USD;Creamy artichoke spinach sauce, featuring bacon, is topped with sliced chicken breast, fresh tomatoes, artichokes, mozzarella and cheddar cheese.;Artichoke Chicken Pizza;Zios Italian Kitchen - Olathe;4;USD;25;40;KS
AVwc34__kufWRAb5z7Y4;11981 S Strang Line Rd;Italian Restaurant;Olathe;US;us/ks/olathe/11981sstranglinerd/1448400452;8.79;8.79;USD;Sweet bbq sauce topped with bbq chicken breast, bacon, red onions and mozzarella and gouda cheeses. garnished with cilantro and crispy onions.;Barbecue Chicken Pizza;Zios Italian Kitchen - Olathe;4;USD;25;40;KS
AVwc34__kufWRAb5z7Y4;11981 S Strang Line Rd;Italian Restaurant;Olathe;US;us/ks/olathe/11981sstranglinerd/1448400452;8.99;8.99;USD;Alfredo sauce, sliced grilled chicken breast, bacon, fresh mushrooms, spinach and roma tomatoes. topped with mozzarella and smoked gouda cheeses.;California Pizza;Zios Italian Kitchen - Olathe;4.5;USD;25;40;KS
AVwc34__kufWRAb5z7Y4;11981 S Strang Line Rd;Italian Restaurant;Olathe;US;us/ks/olathe/11981sstranglinerd/1448400452;8.79;8.79;USD;Homestyle tomato sauce, sliced chicken breast,   bacon and fresh roma tomatoes topped with smoked   provolone, mozzarella and cheddar cheeses.;Chicken Club Pizza;Zios Italian Kitchen - Olathe;4;USD;25;40;KS
AVwc34__kufWRAb5z7Y4;11981 S Strang Line Rd;Italian Restaurant;Olathe;US;us/ks/olathe/11981sstranglinerd/1448400452;8.79;8.79;USD;;Margherita Pizza;Zios Italian Kitchen - Olathe;4;USD;25;40;KS
AVwc34__kufWRAb5z7Y4;11981 S Strang Line Rd;Italian Restaurant;Olathe;US;us/ks/olathe/11981sstranglinerd/1448400452;8.79;8.79;USD;;Pepperoni Pizza;Zios Italian Kitchen - Olathe;3.5;USD;25;40;KS
AVwc34__kufWRAb5z7Y4;11981 S Strang Line Rd;Italian Restaurant;Olathe;US;us/ks/olathe/11981sstranglinerd/1448400452;8.59;8.59;USD;Create your own specialty pizza from any of our sauces and 3 toppings.;Pizza Mia;Zios Italian Kitchen - Olathe;4;USD;25;40;KS
AVwc3aeMByjofQCxjCq0;378 Broad St;American Restaurants,Bars,Pizza,Italian Restaurants,Mediterranean Restaurants,Night Clubs,Taverns,Bar & Grills,Family Style Restaurants,Restaurants,Northern Nj,Pub;Bloomfield;US;us/grove/bloomfield/378broadst/-1132632277;17;17;USD;;Cheese Steak Pizza;Town Pub;4;USD;25;40;Grove
AVwc3aeMByjofQCxjCq0;378 Broad St;American Restaurants,Bars,Pizza,Italian Restaurants,Mediterranean Restaurants,Night Clubs,Taverns,Bar & Grills,Family Style Restaurants,Restaurants,Northern Nj,Pub;Bloomfield;US;us/grove/bloomfield/378broadst/-1132632277;17;17;USD;;Chicken Parmesan Pizza;Town Pub;3.5;USD;25;40;Grove
AVwc3aeMByjofQCxjCq0;378 Broad St;American Restaurants,Bars,Pizza,Italian Restaurants,Mediterranean Restaurants,Night Clubs,Taverns,Bar & Grills,Family Style Restaurants,Restaurants,Northern Nj,Pub;Bloomfield;US;us/grove/bloomfield/378broadst/-1132632277;5;5;USD;;Personal Pizza;Town Pub;4;USD;25;40;Grove
AVwc3aeMByjofQCxjCq0;378 Broad St;American Restaurants,Bars,Pizza,Italian Restaurants,Mediterranean Restaurants,Night Clubs,Taverns,Bar & Grills,Family Style Restaurants,Restaurants,Northern Nj,Pub;Bloomfield;US;us/grove/bloomfield/378broadst/-1132632277;15;15;USD;;Vodka Sauce Pizza;Town Pub;3;USD;25;40;Grove
AVwc3jFckufWRAb5z3fQ;28985 Golden Lantern;Restaurant,Restaurants,Bagels,Bakeries,Bagel Shop;Laguna Niguel;US;us/ca/lagunaniguel/28985goldenlantern/-673748289;2.95;2.95;USD;;Pizza Bagel;I Love Bagels;4;USD;0;25;CA
AVwc3nAeByjofQCxjEy_;4138 Ogletown Stanton Rd;Chinese Restaurants,Cocktail Lounges,Take Out Restaurants,Fast Food Restaurants,Seafood Restaurants,Bar and Grills,Asian Restaurants,Restaurants,Chinese Restaurant;Newark;US;us/de/newark/4138ogletownstantonrd/1262811461;2.5;2.5;USD;;Chinese Pizza;Ming Garden Cocktails Chinese Restaurant;4;;;;DE
AVwc3Un__7pvs4fzzxjW;6007 Us 60 E;Italian Restaurant;Barboursville;US;us/wv/barboursville/6007us60e/735805872;6.99;6.99;USD;With two toppings, sauce and mozzarella.;Personal Pizza;Tascali's Decades Pasta & Grill;4;USD;25;40;WV
AVwc3Un__7pvs4fzzxjW;6007 Us 60 E;Italian Restaurant;Barboursville;US;us/wv/barboursville/6007us60e/735805872;5.99;5.99;USD;;Pizza Bread;Tascali's Decades Pasta & Grill;4;USD;25;40;WV
AVwc3UrlByjofQCxjByp;4200 Boat St;Restaurants,Catering,American Restaurants,Bar and Grills,Seafood Restaurants,Bars,Family Style Restaurants,Night Clubs,Taverns,Caterers,Restaurant,American Restaurant;Fairbanks;US;us/ak/fairbanks/4200boatst/997398819;;;;;House Made Pizza;Chena's Alaskan Grill;3.5;USD;31;50;AK
AVwc3wjg_7pvs4fzz2ft;1602 E Forsyth St;Restaurant,Restaurants,Mexican Restaurant;Americus;US;us/ga/americus/1602eforsythst/713519866;3.75;3.75;USD;Flour tortilla topped with cheese sauce and ground beef;Mexican Pizza;La Hacienda;4;USD;25;40;GA
AVwc43w3_7pvs4fz0CU6;148 W River St;Caf and Coffee Shop,Coffee & Espresso Restaurants,Coffee Shops,Pizza,Caterers,Bagels,Restaurants;Providence;US;us/noprovidence/providence/148wriverst/851730650;4.95;4.95;USD;;Pizza Combo;West River Cafe;4;;;;No Providence
AVwc44_SIN2L1WUfp_mh;14 Scott Adam Rd;Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza;Cockeysville;US;us/md/cockeysville/14scottadamrd/-312454436;16.95;13.95;USD;BBQ sauce, grilled chicken breast, cheddar and mozzarella.;Bbq Chicken Pizza;Original Giorgio's;3.5;;;;MD
AVwc44_SIN2L1WUfp_mh;14 Scott Adam Rd;Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza;Cockeysville;US;us/md/cockeysville/14scottadamrd/-312454436;;;;BBQ sauce, grilled chicken breast, cheddar and mozzarella.;Bbq Chicken Pizza;Original Giorgio's;4;;;;MD
AVwc44_SIN2L1WUfp_mh;14 Scott Adam Rd;Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza;Cockeysville;US;us/md/cockeysville/14scottadamrd/-312454436;16.95;13.95;USD;Buffalo sauce, grilled chicken, mozzarella and cheddar cheese.;Buffalo Chicken Pizza;Original Giorgio's;4;;;;MD
AVwc44_SIN2L1WUfp_mh;14 Scott Adam Rd;Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza;Cockeysville;US;us/md/cockeysville/14scottadamrd/-312454436;17.95;14.95;USD;;Californian Pizza;Original Giorgio's;3;;;;MD
AVwc44_SIN2L1WUfp_mh;14 Scott Adam Rd;Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza;Cockeysville;US;us/md/cockeysville/14scottadamrd/-312454436;16.95;13.95;USD;Philly steak, green peppers, mushrooms, onions, provolone and mozzarella.;Cheese Steak Pizza;Original Giorgio's;3.5;;;;MD
AVwc44_SIN2L1WUfp_mh;14 Scott Adam Rd;Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza;Cockeysville;US;us/md/cockeysville/14scottadamrd/-312454436;16.95;13.95;USD;Gyro meat, ground beef, salami, black olives, green peppers, onions, tomato, feta and mozzarella cheese.;Greek Pizza;Original Giorgio's;3;;;;MD
AVwc44_SIN2L1WUfp_mh;14 Scott Adam Rd;Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza;Cockeysville;US;us/md/cockeysville/14scottadamrd/-312454436;17.95;14.95;USD;;Italiano Pizza;Original Giorgio's;4;;;;MD
AVwc44_SIN2L1WUfp_mh;14 Scott Adam Rd;Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza;Cockeysville;US;us/md/cockeysville/14scottadamrd/-312454436;16.95;13.95;USD;Fresh basil, rich tomato sauce and fresh mozzarella cheese.;Margherita Pizza;Original Giorgio's;3;;;;MD
AVwc44_SIN2L1WUfp_mh;14 Scott Adam Rd;Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza;Cockeysville;US;us/md/cockeysville/14scottadamrd/-312454436;17.95;14.95;USD;Chicken breast, artichokes, black olives, basil, feta and mozzarella cheese.;Mediterranean Pizza;Original Giorgio's;3.5;;;;MD
AVwc44_SIN2L1WUfp_mh;14 Scott Adam Rd;Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza;Cockeysville;US;us/md/cockeysville/14scottadamrd/-312454436;17.95;14.95;USD;Chicken breast, portabella mushrooms, broccoli, olive oil, basil, ricotta and mozzarella cheese.;Monte Carlo Pizza (white);Original Giorgio's;3.5;;;;MD
AVwc44_SIN2L1WUfp_mh;14 Scott Adam Rd;Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza;Cockeysville;US;us/md/cockeysville/14scottadamrd/-312454436;9.95;5.95;USD;;Pizza Burger;Original Giorgio's;4;;;;MD
AVwc44_SIN2L1WUfp_mh;14 Scott Adam Rd;Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza;Cockeysville;US;us/md/cockeysville/14scottadamrd/-312454436;4.95;4.95;USD;;Pizza Fries;Original Giorgio's;3.5;;;;MD
AVwc44_SIN2L1WUfp_mh;14 Scott Adam Rd;Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza;Cockeysville;US;us/md/cockeysville/14scottadamrd/-312454436;9.95;5.95;USD;;Pizza Steak;Original Giorgio's;4.5;;;;MD
AVwc44_SIN2L1WUfp_mh;14 Scott Adam Rd;Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza;Cockeysville;US;us/md/cockeysville/14scottadamrd/-312454436;9.95;5.95;USD;;Pizza Sub;Original Giorgio's;2.5;;;;MD
AVwc44_SIN2L1WUfp_mh;14 Scott Adam Rd;Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza;Cockeysville;US;us/md/cockeysville/14scottadamrd/-312454436;17.95;14.95;USD;;Seafood Pizza;Original Giorgio's;4;;;;MD
AVwc44_SIN2L1WUfp_mh;14 Scott Adam Rd;Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza;Cockeysville;US;us/md/cockeysville/14scottadamrd/-312454436;17.95;14.95;USD;Genoa salami, spicy capricolla and bacon with a blend of mozzarella, cheddar and rich tomato sauce.;Sicilian Pizza;Original Giorgio's;4.5;;;;MD
AVwc44_SIN2L1WUfp_mh;14 Scott Adam Rd;Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza;Cockeysville;US;us/md/cockeysville/14scottadamrd/-312454436;4.95;4.95;USD;With juice or 12oz soda;Two Slices of Cheese Pizza;Original Giorgio's;3.5;;;;MD
AVwc44_SIN2L1WUfp_mh;14 Scott Adam Rd;Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza;Cockeysville;US;us/md/cockeysville/14scottadamrd/-312454436;;;;With juice or 12oz soda;Two Slices of Cheese Pizza;Original Giorgio's;3;;;;MD
AVwc44_SIN2L1WUfp_mh;14 Scott Adam Rd;Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza;Cockeysville;US;us/md/cockeysville/14scottadamrd/-312454436;16.95;13.95;USD;Green and banana peppers, onions, mushrooms, black olives and tomatoes.;Veggie Lovers Pizza;Original Giorgio's;3.5;;;;MD
AVwc44_SIN2L1WUfp_mh;14 Scott Adam Rd;Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza;Cockeysville;US;us/md/cockeysville/14scottadamrd/-312454436;15.95;12.95;USD;Garlic sauce, spinach, ricotta and mozzarella.;White Pizza;Original Giorgio's;3.5;;;;MD
